,date,time,race,race perceived prior,type,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark
5454,2022-06-17,1900-01-01 22:59:00,middle eastern/south asian,False,Moving Violation,"37.86584528, -122.2671177",20:33:29,21:05:29,1233.0,1265.0,1379.0,-114.0,0,1
5457,2022-06-18,1900-01-01 20:31:00,white,False,Equipment Violation,"37.86000962, -122.2670127",20:33:46,21:05:47,1234.0,1266.0,1231.0,35.0,1,0
5458,2022-06-18,1900-01-01 17:41:00,white,False,Moving Violation,"37.84679985, -122.2721592",20:33:46,21:05:47,1234.0,1266.0,1061.0,205.0,1,0
5459,2022-06-19,1900-01-01 20:21:00,white,False,Moving Violation,"37.86226365, -122.2809244",20:34:02,21:06:03,1234.0,1266.0,1221.0,45.0,1,0
5460,2022-06-19,1900-01-01 23:08:00,white,False,Moving Violation,"37.86551919, -122.26091",20:34:02,21:06:03,1234.0,1266.0,1388.0,-122.0,0,1
5469,2022-06-19,1900-01-01 20:42:00,black/african american,False,Moving Violation,"37.85663255, -122.2751557",20:34:02,21:06:03,1234.0,1266.0,1242.0,24.0,1,0
5472,2022-06-20,1900-01-01 18:24:00,middle eastern/south asian,False,Moving Violation,"37.86844295, -122.2620996",20:34:16,21:06:17,1234.0,1266.0,1104.0,162.0,1,0
5473,2022-06-20,1900-01-01 18:44:00,hispanic/latino,False,Moving Violation,"5.7e-14, 5.7e-14",20:34:16,21:06:17,1234.0,1266.0,1124.0,142.0,1,0
5479,2022-06-20,1900-01-01 18:03:00,black/african american,False,Moving Violation,"5.7e-14, 5.7e-14",20:34:16,21:06:17,1234.0,1266.0,1083.0,183.0,1,0
5480,2022-06-20,1900-01-01 19:10:00,hispanic/latino,False,Moving Violation,"5.7e-14, 5.7e-14",20:34:16,21:06:17,1234.0,1266.0,1150.0,116.0,1,0
5481,2022-06-20,1900-01-01 21:15:00,hispanic/latino,False,Moving Violation,"37.86922498, -122.2680479",20:34:16,21:06:17,1234.0,1266.0,1275.0,-9.0,0,1
5482,2022-06-21,1900-01-01 21:52:00,hispanic/latino,False,Moving Violation,"37.85703518, -122.2534614",20:34:29,21:06:30,1234.0,1266.0,1312.0,-46.0,0,1
5483,2022-06-21,1900-01-01 16:59:00,mixed,False,Equipment Violation,"37.86939746, -122.2683139",20:34:29,21:06:30,1234.0,1266.0,1019.0,247.0,0,0
5484,2022-06-21,1900-01-01 22:54:00,asian,False,Moving Violation,"37.86572208, -122.2913369",20:34:29,21:06:30,1234.0,1266.0,1374.0,-108.0,0,1
5486,2022-06-21,1900-01-01 18:44:00,black/african american,False,Equipment Violation,"37.87779603, -122.3055123",20:34:29,21:06:30,1234.0,1266.0,1124.0,142.0,1,0
5488,2022-06-21,1900-01-01 23:40:00,white,False,Moving Violation,"37.8574882, -122.2531348",20:34:29,21:06:30,1234.0,1266.0,1420.0,-154.0,0,1
5489,2022-06-21,1900-01-01 23:26:00,hispanic/latino,False,Moving Violation,"37.85756399, -122.2896756",20:34:29,21:06:30,1234.0,1266.0,1406.0,-140.0,0,1
5490,2022-06-22,1900-01-01 16:40:00,middle eastern/south asian,False,Moving Violation,"37.86749014, -122.2657006",20:34:40,21:06:40,1235.0,1267.0,1000.0,267.0,0,0
5494,2022-06-23,1900-01-01 23:31:00,black/african american,False,Moving Violation,"37.86616376, -122.2925085",20:34:49,21:06:49,1235.0,1267.0,1411.0,-144.0,0,1
5496,2022-06-23,1900-01-01 18:47:00,white,False,Moving Violation,"5.7e-14, 5.7e-14",20:34:49,21:06:49,1235.0,1267.0,1127.0,140.0,1,0
5497,2022-06-23,1900-01-01 18:31:00,black/african american,False,Non-moving violation / including registration,"37.86328324, -122.2901103",20:34:49,21:06:49,1235.0,1267.0,1111.0,156.0,1,0
5499,2022-06-23,1900-01-01 21:19:00,black/african american,False,Moving Violation,"37.86697146, -122.2725054",20:34:49,21:06:49,1235.0,1267.0,1279.0,-12.0,0,1
5501,2022-06-24,1900-01-01 22:06:00,middle eastern/south asian,False,Moving Violation,"37.87417424, -122.265786",20:34:57,21:06:56,1235.0,1267.0,1326.0,-59.0,0,1
5502,2022-06-24,1900-01-01 20:10:00,middle eastern/south asian,False,Moving Violation,"37.86927722, -122.2549117",20:34:57,21:06:56,1235.0,1267.0,1210.0,57.0,1,0
5503,2022-06-24,1900-01-01 19:45:00,asian,False,Moving Violation,"37.87136699, -122.2658912",20:34:57,21:06:56,1235.0,1267.0,1185.0,82.0,1,0
5504,2022-06-24,1900-01-01 21:59:00,black/african american,False,Moving Violation,"37.87415332, -122.2685322",20:34:57,21:06:56,1235.0,1267.0,1319.0,-52.0,0,1
5505,2022-06-24,1900-01-01 22:36:00,hispanic/latino,False,Moving Violation,"37.85621825, -122.2529641",20:34:57,21:06:56,1235.0,1267.0,1356.0,-89.0,0,1
5506,2022-06-24,1900-01-01 22:25:00,asian,False,Moving Violation,"37.86238126, -122.2574711",20:34:57,21:06:56,1235.0,1267.0,1345.0,-78.0,0,1
5507,2022-06-24,1900-01-01 21:36:00,black/african american,False,Equipment Violation,"37.85318166, -122.2861566",20:34:57,21:06:56,1235.0,1267.0,1296.0,-29.0,0,1
5508,2022-06-24,1900-01-01 21:35:00,black/african american,False,Moving Violation,"37.87834917, -122.3065003",20:34:57,21:06:56,1235.0,1267.0,1295.0,-28.0,0,1
5516,2022-06-28,1900-01-01 21:32:00,white,False,Moving Violation,"37.8530694, -122.2840994",20:35:09,21:07:03,1235.0,1267.0,1292.0,-25.0,0,1
5517,2022-06-28,1900-01-01 21:15:00,white,False,Moving Violation,"37.85575438, -122.2530328",20:35:09,21:07:03,1235.0,1267.0,1275.0,-8.0,0,1
5518,2022-06-28,1900-01-01 21:45:00,black/african american,False,Moving Violation,"37.8553064, -122.279416",20:35:09,21:07:03,1235.0,1267.0,1305.0,-38.0,0,1
5520,2022-06-28,1900-01-01 23:09:00,white,True,Moving Violation,"37.86352979, -122.267178",20:35:09,21:07:03,1235.0,1267.0,1389.0,-122.0,0,1
5521,2022-06-28,1900-01-01 22:45:00,black/african american,False,Equipment Violation,"37.86787245, -122.2954178",20:35:09,21:07:03,1235.0,1267.0,1365.0,-98.0,0,1
5525,2022-06-29,1900-01-01 23:37:00,black/african american,True,Moving Violation,"37.86052922, -122.2948921",20:35:07,21:07:00,1235.0,1267.0,1417.0,-150.0,0,1
5531,2022-06-30,1900-01-01 19:54:00,black/african american,False,Moving Violation,"37.85912303, -122.269524",20:35:04,21:06:54,1235.0,1267.0,1194.0,73.0,1,0
5532,2022-06-30,1900-01-01 20:08:00,white,False,Moving Violation,"37.87616724, -122.2887814",20:35:04,21:06:54,1235.0,1267.0,1208.0,59.0,1,0
5533,2022-06-30,1900-01-01 18:56:00,asian,False,Moving Violation,"37.86996199, -122.2703134",20:35:04,21:06:54,1235.0,1267.0,1136.0,131.0,1,0
5534,2022-06-30,1900-01-01 18:48:00,white,False,Moving Violation,"37.86988558, -122.2786373",20:35:04,21:06:54,1235.0,1267.0,1128.0,139.0,1,0
5535,2022-07-01,1900-01-01 22:36:00,black/african american,False,Moving Violation,"37.86143117, -122.2584185",20:34:59,21:06:47,1235.0,1267.0,1356.0,-89.0,0,1
5536,2022-07-01,1900-01-01 23:23:00,middle eastern/south asian,False,Moving Violation,"37.85541908, -122.2711344",20:34:59,21:06:47,1235.0,1267.0,1403.0,-136.0,0,1
5537,2022-07-01,1900-01-01 22:36:00,black/african american,False,Moving Violation,"37.86143117, -122.2584185",20:34:59,21:06:47,1235.0,1267.0,1356.0,-89.0,0,1
5539,2022-07-01,1900-01-01 22:41:00,asian,False,Moving Violation,"37.86426611, -122.2794413",20:34:59,21:06:47,1235.0,1267.0,1361.0,-94.0,0,1
5540,2022-07-02,1900-01-01 19:07:00,black/african american,False,Non-moving violation / including registration,"37.85824543, -122.2824294",20:34:52,21:06:38,1235.0,1267.0,1147.0,120.0,1,0
5541,2022-07-02,1900-01-01 21:18:00,black/african american,False,Equipment Violation,"37.86237217, -122.3171046",20:34:52,21:06:38,1235.0,1267.0,1278.0,-11.0,0,1
5542,2022-07-02,1900-01-01 22:59:00,hispanic/latino,False,Moving Violation,"37.86822868, -122.2680651",20:34:52,21:06:38,1235.0,1267.0,1379.0,-112.0,0,1
5543,2022-07-02,1900-01-01 23:49:00,asian,False,Moving Violation,"37.87646502, -122.2850059",20:34:52,21:06:38,1235.0,1267.0,1429.0,-162.0,0,1
5544,2022-07-02,1900-01-01 22:00:00,hispanic/latino,False,Moving Violation,"37.86033385, -122.2667571",20:34:52,21:06:38,1235.0,1267.0,1320.0,-53.0,0,1
5545,2022-07-02,1900-01-01 21:02:00,asian,False,Equipment Violation,"37.85351719, -122.2843452",20:34:52,21:06:38,1235.0,1267.0,1262.0,5.0,1,0
5546,2022-07-02,1900-01-01 21:11:00,white,False,Moving Violation,"37.87634248, -122.2849928",20:34:52,21:06:38,1235.0,1267.0,1271.0,-4.0,0,1
5547,2022-07-02,1900-01-01 21:26:00,asian,False,Moving Violation,"37.86903704, -122.2676764",20:34:52,21:06:38,1235.0,1267.0,1286.0,-19.0,0,1
5551,2022-07-03,1900-01-01 16:11:00,middle eastern/south asian,False,Moving Violation,"37.87332643, -122.284448",20:34:43,21:06:26,1235.0,1266.0,971.0,295.0,0,0
5552,2022-07-03,1900-01-01 20:54:00,hispanic/latino,False,Moving Violation,"37.86633869, -122.2587623",20:34:43,21:06:26,1235.0,1266.0,1254.0,12.0,1,0
5554,2022-07-04,1900-01-01 17:01:00,middle eastern/south asian,False,Moving Violation,"37.87185317, -122.2717875",20:34:32,21:06:13,1235.0,1266.0,1021.0,245.0,0,0
5555,2022-07-04,1900-01-01 21:28:00,black/african american,False,Moving Violation,"37.87008399, -122.2840228",20:34:32,21:06:13,1235.0,1266.0,1288.0,-22.0,0,1
5561,2022-07-05,1900-01-01 22:10:00,hispanic/latino,False,Equipment Violation,"37.85311619, -122.2868452",20:34:20,21:05:58,1234.0,1266.0,1330.0,-64.0,0,1
5562,2022-07-05,1900-01-01 20:51:00,white,True,Moving Violation,"37.87266156, -122.2713215",20:34:20,21:05:58,1234.0,1266.0,1251.0,15.0,1,0
5567,2022-07-06,1900-01-01 23:44:00,middle eastern/south asian,False,Moving Violation,"37.86772909, -122.2976617",20:34:05,21:05:40,1234.0,1266.0,1424.0,-158.0,0,1
5569,2022-07-06,1900-01-01 15:31:00,white,False,Moving Violation,"37.87036347, -122.2813218",20:34:05,21:05:40,1234.0,1266.0,931.0,335.0,0,0
5571,2022-07-07,1900-01-01 17:51:00,hispanic/latino,False,Moving Violation,"5.7e-14, 5.7e-14",20:33:49,21:05:21,1234.0,1265.0,1071.0,194.0,1,0
5572,2022-07-07,1900-01-01 22:22:00,black/african american,False,Moving Violation,"37.86140714, -122.2895009",20:33:49,21:05:21,1234.0,1265.0,1342.0,-77.0,0,1
5573,2022-07-07,1900-01-01 18:29:00,asian,True,Moving Violation,"5.7e-14, 5.7e-14",20:33:49,21:05:21,1234.0,1265.0,1109.0,156.0,1,0
5574,2022-07-07,1900-01-01 18:59:00,white,True,Moving Violation,"5.7e-14, 5.7e-14",20:33:49,21:05:21,1234.0,1265.0,1139.0,126.0,1,0
5575,2022-07-07,1900-01-01 18:08:00,asian,True,Moving Violation,"5.7e-14, 5.7e-14",20:33:49,21:05:21,1234.0,1265.0,1088.0,177.0,1,0
5577,2022-07-07,1900-01-01 19:16:00,white,True,Moving Violation,"5.7e-14, 5.7e-14",20:33:49,21:05:21,1234.0,1265.0,1156.0,109.0,1,0
5578,2022-07-08,1900-01-01 23:14:00,mixed,False,Equipment Violation,"37.8586094, -122.2800602",20:33:31,21:04:59,1234.0,1265.0,1394.0,-129.0,0,1
5579,2022-07-08,1900-01-01 23:41:00,white,True,Equipment Violation,"37.86917894, -122.2984641",20:33:31,21:04:59,1234.0,1265.0,1421.0,-156.0,0,1
5580,2022-07-08,1900-01-01 23:23:00,middle eastern/south asian,False,Equipment Violation,"37.86912744, -122.2933774",20:33:31,21:04:59,1234.0,1265.0,1403.0,-138.0,0,1
5581,2022-07-08,1900-01-01 22:58:00,black/african american,False,Moving Violation,"37.85461995, -122.2713333",20:33:31,21:04:59,1234.0,1265.0,1378.0,-113.0,0,1
5582,2022-07-08,1900-01-01 15:45:00,black/african american,False,Moving Violation,"37.86834184, -122.3037039",20:33:31,21:04:59,1234.0,1265.0,945.0,320.0,0,0
5583,2022-07-10,1900-01-01 19:15:00,white,False,Moving Violation,"37.86355687, -122.2586959",20:32:49,21:04:10,1233.0,1264.0,1155.0,109.0,1,0
5584,2022-07-10,1900-01-01 22:38:00,white,False,Moving Violation,"37.86076952, -122.2636004",20:32:49,21:04:10,1233.0,1264.0,1358.0,-94.0,0,1
5587,2022-07-12,1900-01-01 17:55:00,asian,False,Moving Violation,"37.87047432, -122.282422",20:32:00,21:03:13,1232.0,1263.0,1075.0,188.0,1,0
5592,2022-07-12,1900-01-01 21:59:00,white,False,Moving Violation,"37.88805006, -122.2764099",20:32:00,21:03:13,1232.0,1263.0,1319.0,-56.0,0,1
5594,2022-07-12,1900-01-01 17:30:00,black/african american,False,Moving Violation,"37.87564834, -122.2944239",20:32:00,21:03:13,1232.0,1263.0,1050.0,213.0,1,0
5596,2022-07-13,1900-01-01 16:31:00,asian,True,Moving Violation,"5.7e-14, 5.7e-14",20:31:33,21:02:42,1232.0,1263.0,991.0,272.0,0,0
5597,2022-07-13,1900-01-01 23:59:00,middle eastern/south asian,False,Moving Violation,"37.86844014, -122.3038311",20:31:33,21:02:42,1232.0,1263.0,1439.0,-176.0,0,1
5598,2022-07-13,1900-01-01 17:05:00,white,False,Moving Violation,"5.7e-14, 5.7e-14",20:31:33,21:02:42,1232.0,1263.0,1025.0,238.0,0,0
5600,2022-07-13,1900-01-01 22:18:00,white,False,Moving Violation,"37.8721365, -122.2693021",20:31:33,21:02:42,1232.0,1263.0,1338.0,-75.0,0,1
5601,2022-07-13,1900-01-01 22:08:00,white,False,Moving Violation,"37.86834613, -122.2626682",20:31:33,21:02:42,1232.0,1263.0,1328.0,-65.0,0,1
5602,2022-07-13,1900-01-01 17:30:00,white,False,Moving Violation,"5.7e-14, 5.7e-14",20:31:33,21:02:42,1232.0,1263.0,1050.0,213.0,1,0
5603,2022-07-13,1900-01-01 17:19:00,white,False,Moving Violation,"5.7e-14, 5.7e-14",20:31:33,21:02:42,1232.0,1263.0,1039.0,224.0,1,0
5604,2022-07-13,1900-01-01 20:10:00,asian,False,Moving Violation,"37.87172214, -122.2727227",20:31:33,21:02:42,1232.0,1263.0,1210.0,53.0,1,0
5605,2022-07-13,1900-01-01 18:15:00,hispanic/latino,False,Moving Violation,"5.7e-14, 5.7e-14",20:31:33,21:02:42,1232.0,1263.0,1095.0,168.0,1,0
5606,2022-07-13,1900-01-01 18:05:00,white,False,Moving Violation,"5.7e-14, 5.7e-14",20:31:33,21:02:42,1232.0,1263.0,1085.0,178.0,1,0
5607,2022-07-13,1900-01-01 17:53:00,white,False,Moving Violation,"5.7e-14, 5.7e-14",20:31:33,21:02:42,1232.0,1263.0,1073.0,190.0,1,0
5608,2022-07-14,1900-01-01 17:27:00,white,False,Moving Violation,"5.7e-14, 5.7e-14",20:31:04,21:02:09,1231.0,1262.0,1047.0,215.0,1,0
5610,2022-07-14,1900-01-01 17:18:00,white,False,Moving Violation,"5.7e-14, 5.7e-14",20:31:04,21:02:09,1231.0,1262.0,1038.0,224.0,0,0
5611,2022-07-14,1900-01-01 16:26:00,white,True,Moving Violation,"5.7e-14, 5.7e-14",20:31:04,21:02:09,1231.0,1262.0,986.0,276.0,0,0
5612,2022-07-14,1900-01-01 16:26:00,white,True,Moving Violation,"5.7e-14, 5.7e-14",20:31:04,21:02:09,1231.0,1262.0,986.0,276.0,0,0
5613,2022-07-14,1900-01-01 19:08:00,white,True,Moving Violation,"5.7e-14, 5.7e-14",20:31:04,21:02:09,1231.0,1262.0,1148.0,114.0,1,0
5614,2022-07-14,1900-01-01 18:46:00,hispanic/latino,True,Moving Violation,"5.7e-14, 5.7e-14",20:31:04,21:02:09,1231.0,1262.0,1126.0,136.0,1,0
5615,2022-07-14,1900-01-01 17:29:00,middle eastern/south asian,False,Moving Violation,"37.86749323, -122.2613916",20:31:04,21:02:09,1231.0,1262.0,1049.0,213.0,1,0
5616,2022-07-14,1900-01-01 18:15:00,black/african american,True,Moving Violation,"5.7e-14, 5.7e-14",20:31:04,21:02:09,1231.0,1262.0,1095.0,167.0,1,0
5617,2022-07-14,1900-01-01 16:56:00,hispanic/latino,True,Moving Violation,"5.7e-14, 5.7e-14",20:31:04,21:02:09,1231.0,1262.0,1016.0,246.0,0,0
5618,2022-07-14,1900-01-01 18:32:00,white,False,Moving Violation,"5.7e-14, 5.7e-14",20:31:04,21:02:09,1231.0,1262.0,1112.0,150.0,1,0
5619,2022-07-15,1900-01-01 23:55:00,black/african american,True,Moving Violation,"37.87392912, -122.3002762",20:30:33,21:01:34,1231.0,1262.0,1435.0,-173.0,0,1
5620,2022-07-15,1900-01-01 23:19:00,hispanic/latino,False,Moving Violation,"37.86043188, -122.2719459",20:30:33,21:01:34,1231.0,1262.0,1399.0,-137.0,0,1
5621,2022-07-15,1900-01-01 23:55:00,black/african american,True,Moving Violation,"37.87392912, -122.3002762",20:30:33,21:01:34,1231.0,1262.0,1435.0,-173.0,0,1
5622,2022-07-15,1900-01-01 21:09:00,white,False,Moving Violation,"37.86588931, -122.251088",20:30:33,21:01:34,1231.0,1262.0,1269.0,-7.0,0,1
5623,2022-07-15,1900-01-01 18:16:00,asian,True,Moving Violation,"5.7e-14, 5.7e-14",20:30:33,21:01:34,1231.0,1262.0,1096.0,166.0,1,0
5624,2022-07-15,1900-01-01 20:24:00,white,True,Moving Violation,"5.7e-14, 5.7e-14",20:30:33,21:01:34,1231.0,1262.0,1224.0,38.0,1,0
5625,2022-07-15,1900-01-01 20:34:00,black/african american,False,Non-moving violation / including registration,"37.87020785, -122.2837602",20:30:33,21:01:34,1231.0,1262.0,1234.0,28.0,1,0
5626,2022-07-15,1900-01-01 19:25:00,middle eastern/south asian,False,Moving Violation,"37.8646331, -122.2604688",20:30:33,21:01:34,1231.0,1262.0,1165.0,97.0,1,0
5627,2022-07-15,1900-01-01 20:13:00,hispanic/latino,False,Moving Violation,"37.88077223, -122.3017811",20:30:33,21:01:34,1231.0,1262.0,1213.0,49.0,1,0
5628,2022-07-15,1900-01-01 21:02:00,black/african american,False,Non-moving violation / including registration,"37.86896695, -122.2930683",20:30:33,21:01:34,1231.0,1262.0,1262.0,0.0,1,1
5629,2022-07-15,1900-01-01 21:05:00,white,False,Moving Violation,"37.85713004, -122.2530819",20:30:33,21:01:34,1231.0,1262.0,1265.0,-3.0,1,1
5630,2022-07-15,1900-01-01 21:00:00,hispanic/latino,False,Moving Violation,"37.86799398, -122.2577492",20:30:33,21:01:34,1231.0,1262.0,1260.0,2.0,1,0
5631,2022-07-15,1900-01-01 20:42:00,asian,False,Moving Violation,"37.85965947, -122.2591092",20:30:33,21:01:34,1231.0,1262.0,1242.0,20.0,1,0
5632,2022-07-15,1900-01-01 21:22:00,hispanic/latino,False,Equipment Violation,"37.87363179, -122.2933517",20:30:33,21:01:34,1231.0,1262.0,1282.0,-20.0,0,1
5633,2022-07-15,1900-01-01 20:45:00,asian,False,Moving Violation,"37.86133382, -122.2719511",20:30:33,21:01:34,1231.0,1262.0,1245.0,17.0,1,0
5634,2022-07-15,1900-01-01 22:00:00,hispanic/latino,False,Moving Violation,"37.86397967, -122.2675066",20:30:33,21:01:34,1231.0,1262.0,1320.0,-58.0,0,1
5635,2022-07-15,1900-01-01 20:50:00,black/african american,False,Moving Violation,"37.86976245, -122.2659445",20:30:33,21:01:34,1231.0,1262.0,1250.0,12.0,1,0
5636,2022-07-15,1900-01-01 23:01:00,white,False,Equipment Violation,"37.87872664, -122.3034997",20:30:33,21:01:34,1231.0,1262.0,1381.0,-119.0,0,1
5637,2022-07-15,1900-01-01 22:50:00,black/african american,False,Moving Violation,"37.86698998, -122.2655673",20:30:33,21:01:34,1231.0,1262.0,1370.0,-108.0,0,1
5638,2022-07-15,1900-01-01 22:38:00,white,False,Equipment Violation,"37.86594364, -122.2503671",20:30:33,21:01:34,1231.0,1262.0,1358.0,-96.0,0,1
5639,2022-07-15,1900-01-01 16:37:00,white,True,Moving Violation,"5.7e-14, 5.7e-14",20:30:33,21:01:34,1231.0,1262.0,997.0,265.0,0,0
5640,2022-07-15,1900-01-01 17:18:00,hispanic/latino,False,Moving Violation,"5.7e-14, 5.7e-14",20:30:33,21:01:34,1231.0,1262.0,1038.0,224.0,0,0
5643,2022-07-15,1900-01-01 16:37:00,white,True,Moving Violation,"5.7e-14, 5.7e-14",20:30:33,21:01:34,1231.0,1262.0,997.0,265.0,0,0
5645,2022-07-16,1900-01-01 16:04:00,mixed,False,Moving Violation,"37.8737915, -122.2684794",20:30:00,21:00:57,1230.0,1261.0,964.0,297.0,0,0
5646,2022-07-16,1900-01-01 17:09:00,pacific islander,False,Moving Violation,"37.867428, -122.2748985",20:30:00,21:00:57,1230.0,1261.0,1029.0,232.0,0,0
5647,2022-07-16,1900-01-01 22:40:00,hispanic/latino,False,Equipment Violation,"37.86848372, -122.289396",20:30:00,21:00:57,1230.0,1261.0,1360.0,-99.0,0,1
5651,2022-07-17,1900-01-01 19:36:00,asian,False,Moving Violation,"37.85846249, -122.2532374",20:29:26,21:00:18,1229.0,1260.0,1176.0,84.0,1,0
5654,2022-07-17,1900-01-01 23:47:00,white,False,Moving Violation,"37.87690037, -122.2910782",20:29:26,21:00:18,1229.0,1260.0,1427.0,-167.0,0,1
5658,2022-07-19,1900-01-01 17:30:00,white,False,Moving Violation,"37.86625466, -122.2857011",20:28:12,20:58:55,1228.0,1259.0,1050.0,209.0,1,0
5661,2022-07-19,1900-01-01 23:05:00,mixed,False,Moving Violation,"37.87042615, -122.2826578",20:28:12,20:58:55,1228.0,1259.0,1385.0,-126.0,0,1
5662,2022-07-19,1900-01-01 22:10:00,hispanic/latino,False,Moving Violation,"37.86813828, -122.2966384",20:28:12,20:58:55,1228.0,1259.0,1330.0,-71.0,0,1
5663,2022-07-19,1900-01-01 21:30:00,white,False,Moving Violation,"37.87816405, -122.2710629",20:28:12,20:58:55,1228.0,1259.0,1290.0,-31.0,0,1
5683,2022-07-19,1900-01-01 22:55:00,pacific islander,True,Moving Violation,"37.86923183, -122.2728522",20:28:12,20:58:55,1228.0,1259.0,1375.0,-116.0,0,1
5697,2022-07-20,1900-01-01 23:24:00,black/african american,False,Moving Violation,"37.86022426, -122.2939694",20:27:33,20:58:10,1228.0,1258.0,1404.0,-146.0,0,1
5701,2022-07-20,1900-01-01 18:45:00,white,True,Moving Violation,"37.86346672, -122.2714235",20:27:33,20:58:10,1228.0,1258.0,1125.0,133.0,1,0
5702,2022-07-20,1900-01-01 22:55:00,hispanic/latino,False,Moving Violation,"37.8633578, -122.2902999",20:27:33,20:58:10,1228.0,1258.0,1375.0,-117.0,0,1
5703,2022-07-21,1900-01-01 15:08:00,middle eastern/south asian,True,Moving Violation,"37.84746604, -122.2721329",20:26:51,20:57:24,1227.0,1257.0,908.0,349.0,0,0
5707,2022-07-22,1900-01-01 22:13:00,white,False,Moving Violation,"37.86067331, -122.2534015",20:26:08,20:56:36,1226.0,1257.0,1333.0,-76.0,0,1
5708,2022-07-22,1900-01-01 22:01:00,white,False,Non-moving violation / including registration,"37.86488552, -122.2896539",20:26:08,20:56:36,1226.0,1257.0,1321.0,-64.0,0,1
5709,2022-07-22,1900-01-01 21:41:00,black/african american,False,Equipment Violation,"37.87273377, -122.2850261",20:26:08,20:56:36,1226.0,1257.0,1301.0,-44.0,0,1
